# Dataset "Data 0" exported from GenX on Thu Jan 17 11:25:38 2019
# Column lables:
# x	I_simulated	I	error(I)
2.319999999999999840e+00 1.247895998474002640e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.323999999999999844e+00 2.573296286309268955e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.327999999999999847e+00 4.222564252589890208e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.331999999999999851e+00 6.017638604703457107e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.335999999999999854e+00 7.784092865662297172e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.339999999999999858e+00 9.364684648588909500e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.343999999999999861e+00 1.063043453261560853e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.347999999999999865e+00 1.148852227457981470e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.351999999999999869e+00 1.188660625350474054e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.355999999999999872e+00 1.181349991059378486e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.359999999999999876e+00 1.129644811422971005e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.363999999999999879e+00 1.039551191046132468e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.367999999999999883e+00 9.195772450263269614e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.371999999999999886e+00 7.798191164693762194e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.375999999999999890e+00 6.310008044589393159e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.379999999999999893e+00 4.835525158529510478e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.383999999999999897e+00 3.468017107725696314e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.387999999999999901e+00 2.283348399473841809e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.391999999999999904e+00 1.335678178637297863e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.395999999999999908e+00 6.554159938915205984e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.399999999999999911e+00 2.493790712151856948e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.403999999999999915e+00 1.029109873034504070e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.407999999999999918e+00 1.835693965057361897e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.411999999999999922e+00 4.458876853798984038e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.415999999999999925e+00 8.366678677304739928e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.419999999999999929e+00 1.300269859997975595e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.423999999999999932e+00 1.783420375954992856e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.427999999999999936e+00 2.239163431782605609e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.431999999999999940e+00 2.629700905996334995e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.435999999999999943e+00 2.928010901372416469e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.439999999999999947e+00 3.118268606383642512e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.443999999999999950e+00 3.195214919512775468e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.447999999999999954e+00 3.162710764489671753e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.451999999999999957e+00 3.031771838434120101e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.455999999999999961e+00 2.818395781837102154e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.459999999999999964e+00 2.541472183618733147e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.463999999999999968e+00 2.221010417960628520e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.467999999999999972e+00 1.876839627789402136e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.471999999999999975e+00 1.527840397380560375e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.475999999999999979e+00 1.191671322617359442e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.479999999999999982e+00 8.848683048500277353e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.483999999999999986e+00 6.231310980796526039e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.487999999999999989e+00 4.215789675604300375e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.491999999999999993e+00 2.947602555184895653e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.495999999999999996e+00 2.562400279617626225e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+00 3.176622923871290000e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.504000000000000004e+00 4.872809511721030280e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.508000000000000007e+00 7.680657168449569149e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.512000000000000011e+00 1.155602340430043090e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.516000000000000014e+00 1.636106334397246376e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.520000000000000018e+00 2.184941979127773605e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.524000000000000021e+00 2.766071768580322760e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.528000000000000025e+00 3.332846825059928864e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.532000000000000028e+00 3.830481806073277104e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.536000000000000032e+00 4.200439140862502040e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.540000000000000036e+00 4.386783140465591471e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.544000000000000039e+00 4.344365843833173098e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.548000000000000043e+00 4.048489055193913023e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.552000000000000046e+00 3.505469841072040061e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.556000000000000050e+00 2.763340505038609190e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.560000000000000053e+00 1.921759474866439023e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.564000000000000057e+00 1.140115515932415937e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.568000000000000060e+00 6.427894963899148078e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.572000000000000064e+00 7.206056405434373388e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.576000000000000068e+00 1.727661452462814911e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.580000000000000071e+00 4.072968713818393194e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.584000000000000075e+00 8.206656188238175100e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.588000000000000078e+00 1.460085988842088010e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.592000000000000082e+00 2.372583488913318381e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.596000000000000085e+00 3.602223502937175297e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000089e+00 5.187089215744891332e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.604000000000000092e+00 7.156175323554135115e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.608000000000000096e+00 9.526387219075124833e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.612000000000000099e+00 1.229984790418198876e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.616000000000000103e+00 1.546171435515467758e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.620000000000000107e+00 1.897869051270239518e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.624000000000000110e+00 2.279839554709217175e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.628000000000000114e+00 2.684970465163040204e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.632000000000000117e+00 3.104412744471260000e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.636000000000000121e+00 3.527822910258304398e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.640000000000000124e+00 3.943703529471387532e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.644000000000000128e+00 4.339829799617883318e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.648000000000000131e+00 4.703743961281250593e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.652000000000000135e+00 5.023294173477130644e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.656000000000000139e+00 5.287190594625469512e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.660000000000000142e+00 5.485549046384133667e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.664000000000000146e+00 5.610392002270547102e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.668000000000000149e+00 5.656077836748111144e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.672000000000000153e+00 5.619632276024596248e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.676000000000000156e+00 5.500960675693454364e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.680000000000000160e+00 5.302925869608223104e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.684000000000000163e+00 5.031283550139668305e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.688000000000000167e+00 4.694475036754109016e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.692000000000000171e+00 4.303285399314645595e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.696000000000000174e+00 3.870382731124265307e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000178e+00 3.409761425358798508e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.704000000000000181e+00 2.936118143315945522e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.708000000000000185e+00 2.464193385068334037e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.712000000000000188e+00 2.008113886477538032e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.716000000000000192e+00 1.580771290282404146e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.720000000000000195e+00 1.193270623908438658e-04 0.000000000000000000e+00 0.000000000000000000e+00
2.724000000000000199e+00 8.544781529506672549e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.728000000000000203e+00 5.706923946753807598e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.732000000000000206e+00 3.454548233535743417e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.736000000000000210e+00 1.795085348595809854e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.740000000000000213e+00 7.090439013249615397e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.744000000000000217e+00 1.524548945680548583e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.748000000000000220e+00 6.052800738792975748e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.752000000000000224e+00 3.522788871466252610e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.756000000000000227e+00 9.358340066675612228e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.760000000000000231e+00 1.714085791216199788e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.764000000000000234e+00 2.590357828333919577e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.768000000000000238e+00 3.473748516376353026e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.772000000000000242e+00 4.283850539142553969e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.776000000000000245e+00 4.954590807067096539e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.780000000000000249e+00 5.436997576806244721e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.784000000000000252e+00 5.700774063579883659e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.788000000000000256e+00 5.734636122459098621e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.792000000000000259e+00 5.545450363999520195e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.796000000000000263e+00 5.156283324908557338e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000266e+00 4.603537363541387038e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.804000000000000270e+00 3.933400799237247682e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.808000000000000274e+00 3.197875394267848899e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.812000000000000277e+00 2.450661630052653470e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.816000000000000281e+00 1.743180628645578319e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.819999999999999840e+00 1.120991560378996239e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.823999999999999844e+00 6.208267298547657712e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.827999999999999847e+00 2.684161149593979797e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.831999999999999851e+00 7.721271006564442159e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.835999999999999854e+00 4.806398016464348599e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.839999999999999858e+00 1.698077581683630322e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.843999999999999861e+00 4.207076712956094515e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.847999999999999865e+00 7.705879567324518952e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.851999999999999869e+00 1.183483946522636032e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.855999999999999872e+00 1.620595277780570922e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.859999999999999876e+00 2.043315640872748752e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.863999999999999879e+00 2.416116064382164787e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.867999999999999883e+00 2.709077626464897565e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.871999999999999886e+00 2.899902263718435455e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.875999999999999890e+00 2.975274278194485068e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.879999999999999893e+00 2.931496768868923771e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.883999999999999897e+00 2.774382636492425159e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.887999999999999901e+00 2.518434967742013184e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.891999999999999904e+00 2.185402557350834917e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.895999999999999908e+00 1.802339532392753090e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.899999999999999911e+00 1.399330592976604912e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.903999999999999915e+00 1.007063196833761432e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.907999999999999918e+00 6.544339694982384958e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.911999999999999922e+00 3.663686184124860737e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.915999999999999925e+00 1.620135848839097705e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.919999999999999929e+00 5.342543278622173189e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.923999999999999932e+00 4.484318278892286969e-07 0.000000000000000000e+00 0.000000000000000000e+00
2.927999999999999936e+00 1.325826707779579135e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.931999999999999940e+00 3.055440863555944254e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.935999999999999943e+00 5.462777418456386072e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.939999999999999947e+00 8.325122356344984999e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.943999999999999950e+00 1.139016448093107188e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.947999999999999954e+00 1.439644514980444086e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.951999999999999957e+00 1.709402506196545186e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.955999999999999961e+00 1.926377523737636381e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.959999999999999964e+00 2.073383911859545933e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.963999999999999968e+00 2.139205949358253340e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.967999999999999972e+00 2.119349702601902737e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.971999999999999975e+00 2.016255990522107519e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.975999999999999979e+00 1.838968587445650977e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.979999999999999982e+00 1.602293642999689960e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.983999999999999986e+00 1.325524684575239157e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.987999999999999989e+00 1.030839648731874604e-05 0.000000000000000000e+00 0.000000000000000000e+00
2.991999999999999993e+00 7.414998375129516294e-06 0.000000000000000000e+00 0.000000000000000000e+00
2.995999999999999996e+00 4.799938658431809596e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.662717019636430853e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.004000000000000004e+00 1.162047983792752265e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.008000000000000007e+00 4.038890251892693623e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.012000000000000011e+00 4.337803294446103861e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.016000000000000014e+00 1.234035613276603981e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.020000000000000018e+00 2.725940726205052439e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.024000000000000021e+00 4.776726614066797572e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.028000000000000025e+00 7.210715621081443986e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.032000000000000028e+00 9.823723003006387658e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.036000000000000032e+00 1.239955270575804251e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.040000000000000036e+00 1.472727577516335402e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.044000000000000039e+00 1.661793181193937992e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.048000000000000043e+00 1.791935132404512139e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.052000000000000046e+00 1.852795424925682277e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.056000000000000050e+00 1.839662436249319959e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.060000000000000053e+00 1.753807129089866097e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.064000000000000057e+00 1.602344701719504158e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.068000000000000060e+00 1.397635455385272450e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.072000000000000064e+00 1.156274440987766495e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.076000000000000068e+00 8.977512179988075204e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.080000000000000071e+00 6.428863880004843152e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.084000000000000075e+00 4.121685342513068445e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.088000000000000078e+00 2.241225313237013004e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.092000000000000082e+00 9.383734814997949990e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.096000000000000085e+00 3.176869660591028226e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000089e+00 4.291018061706409655e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.104000000000000092e+00 1.263976675387653604e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.108000000000000096e+00 2.755776799253839422e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.112000000000000099e+00 4.785343203980884342e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.116000000000000103e+00 7.190334037463728640e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.120000000000000107e+00 9.778098501784169541e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.124000000000000110e+00 1.234097512363933004e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.128000000000000114e+00 1.467281542550081319e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.132000000000000117e+00 1.658543627521647540e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.136000000000000121e+00 1.792370687302114010e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.140000000000000124e+00 1.857807937055905230e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.144000000000000128e+00 1.849356772251001195e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.148000000000000131e+00 1.767445269670210250e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.152000000000000135e+00 1.618432122241094089e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.156000000000000139e+00 1.414141027220561876e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.160000000000000142e+00 1.170959159052731937e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.164000000000000146e+00 9.085675716725600290e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.168000000000000149e+00 6.484005496748701439e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.172000000000000153e+00 4.119527905122453026e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.176000000000000156e+00 2.190661190850010777e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.180000000000000160e+00 8.633015691677270638e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.184000000000000163e+00 2.572369895456453126e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.188000000000000167e+00 4.360599325154086097e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.192000000000000171e+00 1.401409364357485090e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.196000000000000174e+00 3.092043285375261427e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000178e+00 5.387872433127048128e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.204000000000000181e+00 8.118700798812117841e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.208000000000000185e+00 1.107704916365502893e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.212000000000000188e+00 1.403411241847692695e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.216000000000000192e+00 1.675764543104327621e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.220000000000000195e+00 1.903040603015899063e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.224000000000000199e+00 2.066772098423269797e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.228000000000000203e+00 2.153278763602444913e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.232000000000000206e+00 2.154847786020517951e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.236000000000000210e+00 2.070466187217647838e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.240000000000000213e+00 1.906039937365329600e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.244000000000000217e+00 1.674073066679372719e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.248000000000000220e+00 1.392821235749382248e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.252000000000000224e+00 1.084975035070123101e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.256000000000000227e+00 7.759656096290457327e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.260000000000000231e+00 4.920161658811809465e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.264000000000000234e+00 2.580850611645733686e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.268000000000000238e+00 9.585766109312003706e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.272000000000000242e+00 2.194390473403456953e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.276000000000000245e+00 4.642632608612875288e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.280000000000000249e+00 1.718798219853018463e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.284000000000000252e+00 3.929512690739602386e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.288000000000000256e+00 6.965464743141989149e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.292000000000000259e+00 1.062626794568820272e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.296000000000000263e+00 1.465571374665209914e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000266e+00 1.876016776739777264e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.304000000000000270e+00 2.263047150837268516e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.308000000000000274e+00 2.596578019745060344e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.312000000000000277e+00 2.849757634255018735e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.316000000000000281e+00 3.001203351510660724e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.320000000000000284e+00 3.036897361588885330e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.324000000000000288e+00 2.951586143146690757e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.328000000000000291e+00 2.749560121224931691e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.332000000000000295e+00 2.444732097012867802e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.335999999999999854e+00 2.059982332276693434e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.339999999999999858e+00 1.625791337867923641e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.343999999999999861e+00 1.178234722897327775e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.347999999999999865e+00 7.564640952222651788e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.351999999999999869e+00 3.998403139275580655e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.355999999999999872e+00 1.449171509259612760e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.359999999999999876e+00 2.249205055709101695e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.363999999999999879e+00 5.494446924322086218e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.367999999999999883e+00 2.540705198060438861e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.371999999999999886e+00 6.195957042756004301e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.375999999999999890e+00 1.138506843292719392e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.379999999999999893e+00 1.785292351433508470e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.383999999999999897e+00 2.523120068015093944e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.387999999999999901e+00 3.305917864927241441e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.391999999999999904e+00 4.081258510875186978e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.395999999999999908e+00 4.793891132159724050e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.399999999999999911e+00 5.389711189598251994e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.403999999999999915e+00 5.819922777925632925e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.407999999999999918e+00 6.045124062161478384e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.411999999999999922e+00 6.039040644032420271e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.415999999999999925e+00 5.791643361330644027e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.419999999999999929e+00 5.311416086292714548e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.423999999999999932e+00 4.626584012130372002e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.427999999999999936e+00 3.785171181101055934e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.431999999999999940e+00 2.853824220390270978e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.435999999999999943e+00 1.915413347805978170e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.439999999999999947e+00 1.065497189207388811e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.443999999999999950e+00 4.078101487703864861e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.447999999999999954e+00 4.899544204113336080e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.451999999999999957e+00 9.285928759360013495e-07 0.000000000000000000e+00 0.000000000000000000e+00
3.455999999999999961e+00 6.344586679207013007e-06 0.000000000000000000e+00 0.000000000000000000e+00
3.459999999999999964e+00 1.754353926840599345e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.463999999999999968e+00 3.513356772005863754e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.467999999999999972e+00 5.948083714524523484e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.471999999999999975e+00 9.067585582465895200e-05 0.000000000000000000e+00 0.000000000000000000e+00
3.475999999999999979e+00 1.285126769271150349e-04 0.000000000000000000e+00 0.000000000000000000e+00
